No.,회계연도,소관명,(세입)예산현액(원),(세입)수납액(원),(세입)증감액(원),(세출)예산현액(원),(세출)지출액(원),(세출)증감액(원),다음년도이월액(원),불용액(원)
"711","2012","국가인권위원회","20,000,000","128,732,480","108,732,480","23,226,746,000","22,488,594,290","738,151,710","140,469,450","597,682,260"
"712","2012","국가정보원","1,378,600,000","1,739,937,320","361,337,320","469,418,033,940","460,137,235,350","9,280,798,590","2,266,805,000","7,013,993,590"
"713","2012","국무총리실","1,018,000,000","1,219,586,970","201,586,970","505,119,012,910","501,628,121,850","3,490,891,060","427,834,030","3,063,057,030"
"714","2012","국민권익위원회",0,"360,027,100","360,027,100","65,621,302,000","63,930,114,260","1,691,187,740",0,"1,691,187,740"
"715","2012","국방부","1,013,708,000,000","806,950,504,970","-206,757,495,030","25,036,029,371,720","23,534,727,083,520","1,501,302,288,200","802,570,453,700","698,731,834,500"
"716","2012","국세청","729,357,000,000","676,722,385,420","-52,634,614,580","1,448,113,101,860","1,346,300,203,560","101,812,898,300","52,868,448,800","48,944,449,500"
"717","2012","국토해양부","16,471,252,905,890","16,347,716,901,120","-123,536,004,770","40,034,765,109,470","38,478,667,264,110","1,556,097,845,360","869,742,145,480","686,355,699,880"
"718","2012","국회","1,087,000,000","1,676,152,400","589,152,400","508,958,332,390","487,416,484,590","21,541,847,800","6,002,965,410","15,538,882,390"
"719","2012","금융위원회","11,617,358,000","18,829,009,320","7,211,651,320","425,731,540,810","424,724,810,990","1,006,729,820","25,000,000","981,729,820"
"720","2012","기상청","2,119,000,000","4,323,931,750","2,204,931,750","333,091,538,420","312,862,824,990","20,228,713,430","14,895,831,650","5,332,881,780"
"721","2012","기획재정부","225,030,300,382,000","225,898,394,946,600","868,094,564,600","14,398,945,851,770","13,784,503,189,910","614,442,661,860","4,356,358,000","610,086,303,860"
"722","2012","농림수산식품부","14,524,971,006,000","11,887,487,625,650","-2,637,483,380,350","22,193,288,027,770","17,479,672,049,370","4,713,615,978,400","3,764,614,934,870","949,001,043,530"
"723","2012","농촌진흥청","6,708,000,000","468,566,073,330","461,858,073,330","1,274,541,793,860","1,035,437,116,480","239,104,677,380","233,111,886,240","5,992,791,140"
"724","2012","대법원","632,784,233,000","578,254,418,170","-54,529,814,830","1,449,360,303,030","1,380,142,026,730","69,218,276,300","14,794,214,110","54,424,062,190"
"725","2012","대통령실","110,050,000","244,731,680","134,681,680","167,995,418,000","159,193,647,520","8,801,770,480","223,190,000","8,578,580,480"
"726","2012","문화재청","25,516,000,000","25,487,222,520","-28,777,480","488,795,023,650","482,263,825,020","6,531,198,630","4,119,203,140","2,411,995,490"
"727","2012","문화체육관광부","140,844,000,000","155,199,394,450","14,355,394,450","2,316,076,682,800","2,142,797,337,570","173,279,345,230","143,397,865,800","29,881,479,430"
"728","2012","민주평화통일자문회의","2,500,000","8,251,560","5,751,560","22,968,457,000","22,725,060,470","243,396,530",0,"243,396,530"
"729","2012","방송통신위원회","335,650,000,000","267,912,998,750","-67,737,001,250","309,628,864,260","292,491,790,390","17,137,073,870","11,585,739,350","5,551,334,520"
"730","2012","방위사업청","105,191,000,000","165,458,748,490","60,267,748,490","10,372,346,845,960","9,432,218,641,750","940,128,204,210","746,043,040,880","194,085,163,330"
"731","2012","법무부","1,890,919,000,000","1,533,435,654,390","-357,483,345,610","2,840,441,867,810","2,680,718,557,860","159,723,309,950","103,970,054,290","55,753,255,660"
"732","2012","법제처",0,"59,500,850","59,500,850","25,585,065,780","25,321,062,980","264,002,800",0,"264,002,800"
"733","2012","병무청","342,000,000","212,496,060","-129,503,940","190,330,742,250","186,854,381,180","3,476,361,070","226,182,000","3,250,179,070"
"734","2012","보건복지부","587,886,168,000","390,080,945,920","-197,805,222,080","22,745,255,026,740","22,670,996,010,890","74,259,015,850","43,341,031,050","30,917,984,800"
"735","2012","산림청","773,320,520,000","795,784,559,230","22,464,039,230","2,305,879,110,080","2,220,208,238,370","85,670,871,710","75,899,827,660","9,771,044,050"
"736","2012","소방방재청","12,413,000,000","7,541,147,880","-4,871,852,120","1,649,305,238,000","1,626,822,719,720","22,482,518,280","15,645,412,430","6,837,105,850"
"737","2012","식품의약품안전청","8,548,000,000","10,550,515,220","2,002,515,220","248,562,281,020","243,596,148,550","4,966,132,470","1,347,772,390","3,618,360,080"
"738","2012","여성가족부","4,928,000,000","6,920,158,160","1,992,158,160","247,424,322,730","242,979,232,440","4,445,090,290","398,234,490","4,046,855,800"
"739","2012","외교통상부","144,470,000,000","167,766,206,610","23,296,206,610","2,002,072,609,200","1,982,437,182,030","19,635,427,170","1,679,693,160","17,955,734,010"
"740","2012","원자력안전위원회","194,000,000","792,559,340","598,559,340","77,348,000,000","76,794,116,660","553,883,340","55,000,000","498,883,340"
"741","2012","조달청","254,687,660,000","298,412,270,880","43,724,610,880","282,645,704,910","266,105,182,390","16,540,522,520","12,363,177,440","4,177,345,080"
"742","2012","중소기업청","516,578,429,000","553,231,392,470","36,652,963,470","2,161,419,545,250","2,126,465,948,010","34,953,597,240","30,998,250,000","3,955,347,240"
"743","2012","중앙선거관리위원회","11,040,000,000","12,259,243,260","1,219,243,260","812,170,827,000","729,094,494,410","83,076,332,590","5,091,731,670","77,984,600,920"
"744","2012","지식경제부","11,720,968,000,000","13,458,644,058,740","1,737,676,058,740","16,607,778,062,240","15,415,659,389,630","1,192,118,672,610","115,664,812,520","1,076,453,860,090"
"745","2012","통계청","4,226,000,000","4,870,166,960","644,166,960","235,890,784,000","231,535,004,650","4,355,779,350",0,"4,355,779,350"
"746","2012","통일부","572,000,000","1,919,851,010","1,347,851,010","517,705,090,560","328,209,083,710","189,496,006,850",0,"189,496,006,850"
"747","2012","특임장관실",0,"16,922,000","16,922,000","9,682,573,220","9,081,114,200","601,459,020","77,045,820","524,413,200"
"748","2012","특허청","405,415,000,000","433,066,615,250","27,651,615,250","409,845,045,000","402,206,195,330","7,638,849,670","2,498,720,630","5,140,129,040"
"749","2012","해양경찰청","3,567,000,000","28,411,484,350","24,844,484,350","1,183,885,730,250","1,129,162,853,230","54,722,877,020","51,742,713,490","2,980,163,530"
"750","2012","행정안전부","39,783,000,000","36,074,292,120","-3,708,707,880","37,656,022,664,340","37,426,038,500,450","229,984,163,890","179,984,685,330","49,999,478,560"
"751","2012","행정중심복합도시건설청","802,753,174,000","1,004,234,147,540","201,480,973,540","1,745,275,460,590","1,653,782,020,110","91,493,440,480","74,319,565,170","17,173,875,310"
"752","2012","헌법재판소","440,000,000","460,732,540","20,732,540","34,629,371,250","33,193,406,720","1,435,964,530",0,"1,435,964,530"
"753","2012","환경부","4,363,959,000,000","4,193,492,002,470","-170,466,997,530","8,108,396,452,777","7,698,198,750,930","410,197,701,847","127,118,096,780","283,079,605,067"
"754","2011","감사원","366,057,000","352,745,060","-13,311,940","101,414,834,700","94,351,444,020","7,063,390,680","982,317,000","6,081,073,680"
"755","2011","경찰청","993,580,893,000","790,478,359,290","-203,102,533,710","8,076,483,050,074","7,658,618,687,610","417,864,362,464","239,532,885,700","178,331,476,764"
"756","2011","고용노동부","13,059,000,000","52,980,312,590","39,921,312,590","1,368,237,066,320","1,304,018,701,890","64,218,364,430","10,064,884,300","54,153,480,130"
"757","2011","공정거래위원회","408,221,157,000","349,100,721,270","-59,120,435,730","78,843,437,000","77,104,485,440","1,738,951,560",0,"1,738,951,560"
"758","2011","관세청","21,841,000,000","26,003,430,030","4,162,430,030","424,814,719,670","404,248,738,900","20,565,980,770","6,483,958,270","14,082,022,500"
"759","2011","교육과학기술부","430,059,060,000","570,013,596,320","139,954,536,320","45,148,186,104,480","45,002,787,909,090","145,398,195,390","93,061,499,735","52,336,695,655"
"760","2011","국가과학기술위원회",0,"421,074,620","421,074,620","46,833,357,350","44,650,707,530","2,182,649,820",0,"2,182,649,820"
"761","2011","국가보훈처","2,407,000,000","7,861,863,830","5,454,863,830","3,730,427,044,330","3,714,222,769,780","16,204,274,550","2,608,676,840","13,595,597,710"
"762","2011","국가인권위원회","20,000,000","19,484,740","-515,260","22,515,039,070","21,262,743,580","1,252,295,490","172,221,000","1,080,074,490"
"763","2011","국가정보원","1,008,030,000","895,898,450","-112,131,550","504,061,905,740","492,305,713,420","11,756,192,320","420,547,940","11,335,644,380"
"764","2011","국무총리실",0,"185,341,000","185,341,000","488,440,795,600","482,321,932,900","6,118,862,700","1,337,545,800","4,781,316,900"
"765","2011","국민권익위원회",0,"268,979,270","268,979,270","61,662,668,000","58,920,764,110","2,741,903,890",0,"2,741,903,890"
"766","2011","국방부","1,301,797,000,000","1,016,151,087,820","-285,645,912,180","24,170,842,486,460","22,689,669,048,220","1,481,173,438,240","927,474,270,720","553,699,167,520"
"767","2011","국세청","550,368,000,000","645,225,369,140","94,857,369,140","1,499,747,501,481","1,370,933,550,420","128,813,951,061","59,802,049,860","69,011,901,201"
"768","2011","국토해양부","16,435,258,161,000","13,784,199,335,280","-2,651,058,825,720","40,386,710,303,930","37,452,151,373,310","2,934,558,930,620","904,428,874,540","2,030,130,056,080"
"769","2011","국회","1,040,000,000","11,879,937,900","10,839,937,900","536,987,806,450","520,381,497,760","16,606,308,690","2,925,366,390","13,680,942,300"
"770","2011","금융위원회","10,710,000,000","15,913,967,570","5,203,967,570","1,555,631,157,000","1,553,077,234,850","2,553,922,150","65,181,810","2,488,740,340"
"771","2011","기상청","2,153,100,000","2,492,600,650","339,500,650","300,222,496,920","270,537,910,970","29,684,585,950","23,852,084,420","5,832,501,530"
"772","2011","기획재정부","213,408,956,709,000","218,553,273,972,660","5,144,317,263,660","13,828,816,074,000","12,766,160,975,340","1,062,655,098,660","6,736,422,770","1,055,918,675,890"
"773","2011","농림수산식품부","9,512,229,566,000","10,982,416,086,440","1,470,186,520,440","17,043,656,434,468","16,024,989,878,700","1,018,666,555,768","861,253,220,770","157,413,334,998"
"774","2011","농촌진흥청","6,594,000,000","16,838,078,690","10,244,078,690","1,270,840,606,870","844,624,458,440","426,216,148,430","401,945,286,860","24,270,861,570"
"775","2011","대법원","611,350,424,000","564,694,173,520","-46,656,250,480","1,450,150,044,790","1,351,256,904,380","98,893,140,410","43,834,233,030","55,058,907,380"
"776","2011","대통령실","84,079,000","6,370,894,460","6,286,815,460","162,928,809,000","153,682,930,920","9,245,878,080",0,"9,245,878,080"
"777","2011","문화재청","26,939,270,000","23,620,625,980","-3,318,644,020","472,012,519,340","461,985,667,050","10,026,852,290","3,970,398,650","6,056,453,640"
"778","2011","문화체육관광부","111,071,739,000","100,838,080,090","-10,233,658,910","2,092,245,261,680","2,000,020,869,140","92,224,392,540","60,761,361,910","31,463,030,630"
"779","2011","민주평화통일자문회의","1,779,000","38,657,240","36,878,240","24,317,397,000","23,658,380,830","659,016,170",0,"659,016,170"
"780","2011","방송통신위원회","311,565,000,000","318,122,649,570","6,557,649,570","325,428,169,570","300,928,770,140","24,499,399,430","14,869,293,260","9,630,106,170"
"781","2011","방위사업청","63,651,000,000","62,796,655,540","-854,344,460","10,233,996,357,200","9,605,319,055,380","628,677,301,820","478,543,747,960","150,133,553,860"
"782","2011","법무부","1,848,196,543,000","1,543,744,073,300","-304,452,469,700","2,699,990,005,900","2,569,461,899,790","130,528,106,110","101,949,567,810","28,578,538,300"
"783","2011","법제처",0,"3,402,870","3,402,870","24,431,294,000","23,815,853,340","615,440,660","9,835,780","605,604,880"
"784","2011","병무청","333,747,000","251,808,990","-81,938,010","183,332,638,530","176,837,991,630","6,494,646,900","4,514,968,250","1,979,678,650"
"785","2011","보건복지부","523,026,567,000","433,814,694,940","-89,211,872,060","21,073,029,871,587","20,987,084,713,430","85,945,158,157","29,827,822,740","56,117,335,417"
"786","2011","산림청","770,919,312,000","908,509,840,870","137,590,528,870","2,199,788,311,340","2,159,173,872,050","40,614,439,290","32,846,143,080","7,768,296,210"
"787","2011","소방방재청","11,083,000,000","7,072,323,080","-4,010,676,920","1,092,189,566,760","1,058,862,573,390","33,326,993,370","13,714,277,000","19,612,716,370"
"788","2011","식품의약품안전청","8,311,000,000","12,528,423,260","4,217,423,260","242,523,614,740","230,912,284,260","11,611,330,480","2,859,409,020","8,751,921,460"
"789","2011","여성가족부","2,740,000,000","8,277,015,310","5,537,015,310","219,771,850,460","213,520,892,850","6,250,957,610","469,882,730","5,781,074,880"
"790","2011","외교통상부","133,487,000,000","151,193,338,570","17,706,338,570","1,768,994,269,540","1,725,695,336,380","43,298,933,160","1,008,363,200","42,290,569,960"
"791","2011","원자력안전위원회",0,"125,000,000","125,000,000","7,405,632,720","7,254,247,840","151,384,880",0,"151,384,880"
"792","2011","조달청","382,200,431,000","397,997,904,690","15,797,473,690","401,702,742,200","357,283,231,850","44,419,510,350","13,778,044,910","30,641,465,440"
"793","2011","중소기업청","13,689,315,000","34,306,031,960","20,616,716,960","2,004,327,215,760","1,998,320,652,920","6,006,562,840","1,384,611,250","4,621,951,590"
"794","2011","중앙선거관리위원회","789,000,000","706,662,290","-82,337,710","257,171,122,000","255,826,368,110","1,344,753,890",0,"1,344,753,890"
"795","2011","지식경제부","10,719,410,000,000","13,166,793,939,960","2,447,383,939,960","15,340,707,930,550","14,890,269,727,270","450,438,203,280","99,514,987,240","350,923,216,040"
"796","2011","통계청","2,977,227,000","4,672,706,360","1,695,479,360","281,761,676,000","270,825,754,970","10,935,921,030",0,"10,935,921,030"
"797","2011","통일부","565,300,000","729,402,790","164,102,790","569,188,801,000","215,038,417,840","354,150,383,160","2,004,240,560","352,146,142,600"
"798","2011","특임장관실",0,"50,929,960","50,929,960","9,476,803,360","8,498,433,010","978,370,350","183,940,220","794,430,130"
"799","2011","특허청","363,286,000,000","391,904,168,640","28,618,168,640","364,909,000,000","354,394,994,200","10,514,005,800","2,744,500,000","7,769,505,800"
"800","2011","해양경찰청","2,495,000,000","3,718,360,460","1,223,360,460","1,098,630,007,640","963,443,072,340","135,186,935,300","117,517,165,250","17,669,770,050"
"801","2011","행정안전부","27,621,094,000","124,479,966,340","96,858,872,340","34,514,737,860,240","34,302,675,439,640","212,062,420,600","153,679,774,340","58,382,646,260"
"802","2011","행정중심복합도시건설청","785,936,000,000","1,007,526,445,780","221,590,445,780","1,570,821,860,370","1,359,976,791,690","210,845,068,680","198,837,112,590","12,007,956,090"
"803","2011","헌법재판소",0,"24,351,940","24,351,940","31,486,124,850","29,798,267,360","1,687,857,490","346,764,250","1,341,093,240"
"804","2011","환경부","4,271,463,911,000","4,399,298,386,160","127,834,475,160","8,468,252,744,200","8,042,574,779,570","425,677,964,630","160,646,218,777","265,031,745,853"
"805","2010","감사원","303,192,000","316,461,510","13,269,510","90,736,384,000","84,862,168,950","5,874,215,050","407,400,700","5,466,814,350"
"806","2010","경찰청","1,116,389,409,000","1,013,111,434,980","-103,277,974,020","7,644,805,382,490","7,175,936,402,050","468,868,980,440","277,083,974,074","191,785,006,366"
"807","2010","고용노동부","15,592,000,000","25,469,569,630","9,877,569,630","1,273,781,397,810","1,213,657,561,180","60,123,836,630","6,908,218,320","53,215,618,310"
"808","2010","공정거래위원회","373,380,856,000","508,400,794,450","135,019,938,450","73,829,777,000","71,008,263,910","2,821,513,090",0,"2,821,513,090"
"809","2010","관세청","20,225,000,000","19,795,138,510","-429,861,490","404,839,305,000","386,160,104,310","18,679,200,690","4,573,811,670","14,105,389,020"
"810","2010","교육과학기술부","383,343,646,000","411,799,646,990","28,456,000,990","41,853,741,204,025","41,267,986,282,280","585,754,921,745","83,427,799,310","502,327,122,435"
"811","2010","국가보훈처","2,176,140,000","2,721,140,860","545,000,860","3,470,334,723,590","3,456,093,161,070","14,241,562,520","7,179,700,330","7,061,862,190"
"812","2010","국가인권위원회","20,000,000","16,891,100","-3,108,900","22,697,115,000","20,065,843,710","2,631,271,290","436,399,070","2,194,872,220"
"813","2010","국가정보원","943,960,000","7,540,715,640","6,596,755,640","506,292,452,840","462,050,054,090","44,242,398,750","7,663,371,740","36,579,027,010"
"814","2010","국무총리실",0,"604,646,600","604,646,600","460,075,303,000","453,564,235,640","6,511,067,360","494,973,600","6,016,093,760"
"815","2010","국민권익위원회",0,"55,769,870","55,769,870","60,842,098,000","56,550,335,970","4,291,762,030",0,"4,291,762,030"
"816","2010","국방부","1,016,621,610,000","1,344,531,853,760","327,910,243,760","22,365,725,819,130","21,158,404,799,390","1,207,321,019,740","1,013,068,415,460","194,252,604,280"
"817","2010","국세청","674,787,799,000","533,243,484,670","-141,544,314,330","1,446,288,753,210","1,341,751,780,070","104,536,973,140","36,636,561,481","67,900,411,659"
"818","2010","국토해양부","16,496,366,073,000","14,952,058,180,830","-1,544,307,892,170","41,013,428,452,770","39,375,371,855,030","1,638,056,597,740","658,697,551,930","979,359,045,810"
"819","2010","국회","924,000,000","952,184,840","28,184,840","479,832,747,780","465,819,593,540","14,013,154,240","4,497,113,450","9,516,040,790"
"820","2010","금융위원회","12,192,651,000","12,402,308,920","209,657,920","3,146,451,244,000","3,142,646,952,180","3,804,291,820",0,"3,804,291,820"
"821","2010","기상청","2,172,000,000","1,856,798,960","-315,201,040","249,966,892,170","234,974,544,860","14,992,347,310","11,346,632,920","3,645,714,390"
"822","2010","기획재정부","204,673,945,655,000","209,435,350,725,030","4,761,405,070,030","13,216,856,278,960","11,863,288,115,960","1,353,568,163,000","6,090,681,000","1,347,477,482,000"
"823","2010","농림수산식품부","10,042,661,229,000","10,245,505,800,460","202,844,571,460","17,653,331,738,445","15,985,584,856,010","1,667,746,882,435","1,042,044,827,468","625,702,054,967"
"824","2010","농촌진흥청","5,894,060,000","10,150,502,100","4,256,442,100","938,752,534,770","744,643,485,380","194,109,049,390","178,980,623,870","15,128,425,520"
"825","2010","대법원","549,314,000,000","480,096,869,420","-69,217,130,580","1,382,858,079,380","1,283,026,329,340","99,831,750,040","25,900,839,790","73,930,910,250"
"826","2010","대통령실","73,067,000","570,267,660","497,200,660","162,333,096,400","153,163,161,200","9,169,935,200","69,200,000","9,100,735,200"
"827","2010","문화재청","20,057,066,000","24,331,780,920","4,274,714,920","516,812,135,010","502,089,989,860","14,722,145,150","5,024,835,340","9,697,309,810"
"828","2010","문화체육관광부","88,352,792,000","131,341,018,290","42,988,226,290","1,918,939,106,050","1,821,520,215,610","97,418,890,440","32,068,170,680","65,350,719,760"
"829","2010","민주평화통일자문회의",0,"2,233,790","2,233,790","21,202,608,000","20,954,290,800","248,317,200",0,"248,317,200"
"830","2010","방송통신위원회","350,363,000,000","340,328,677,730","-10,034,322,270","332,694,664,300","315,487,734,020","17,206,930,280","4,636,964,570","12,569,965,710"
"831","2010","방위사업청","69,795,000,000","126,164,379,980","56,369,379,980","9,359,999,455,160","8,736,973,446,670","623,026,008,490","540,450,039,200","82,575,969,290"
"832","2010","법무부","1,807,140,543,000","1,496,864,456,140","-310,276,086,860","2,386,297,794,290","2,280,634,809,960","105,662,984,330","63,287,567,900","42,375,416,430"
"833","2010","법제처",0,"884,510","884,510","22,027,024,000","21,478,954,890","548,069,110",0,"548,069,110"
"834","2010","병무청","470,771,000","490,296,870","19,525,870","176,903,668,000","171,102,877,440","5,800,790,560","1,299,502,530","4,501,288,030"
"835","2010","보건복지부","408,467,977,000","653,937,243,860","245,469,266,860","20,144,951,991,860","19,956,810,493,120","188,141,498,740","26,750,711,587","161,390,787,153"
"836","2010","산림청","864,740,130,000","893,320,813,140","28,580,683,140","2,131,037,801,500","2,080,652,734,160","50,385,067,340","36,480,522,340","13,904,545,000"
"837","2010","소방방재청","15,054,000,000","1,881,959,410","-13,172,040,590","939,993,518,040","912,792,406,070","27,201,111,970","23,728,557,530","3,472,554,440"
"838","2010","식품의약품안전청","8,270,000,000","10,095,733,960","1,825,733,960","252,176,197,040","232,788,892,660","19,387,304,380","9,919,160,740","9,468,143,640"
"839","2010","여성가족부","823,000,000","3,273,917,370","2,450,917,370","154,634,790,010","144,167,425,850","10,467,364,160","684,120,460","9,783,243,700"
"840","2010","외교통상부","120,127,000,000","178,992,097,510","58,865,097,510","1,638,649,767,540","1,627,702,002,720","10,947,764,820","1,230,129,540","9,717,635,280"
"841","2010","조달청","343,716,656,000","389,794,718,340","46,078,062,340","351,822,640,260","337,449,891,810","14,372,748,450","5,668,991,200","8,703,757,250"
"842","2010","중소기업청","11,558,000,000","16,862,446,800","5,304,446,800","1,929,736,125,000","1,923,887,244,940","5,848,880,060",0,"5,848,880,060"
"843","2010","중앙선거관리위원회","838,000,000","1,646,646,230","808,646,230","285,860,120,000","275,253,535,190","10,606,584,810","227,060,000","10,379,524,810"
"844","2010","지식경제부","10,799,967,476,000","12,804,112,264,760","2,004,144,788,760","15,423,007,908,200","15,084,469,313,880","338,538,594,320","90,158,651,550","248,379,942,770"
"845","2010","진실·화해를위한과거사정리위원회",0,"42,342,430","42,342,430","14,131,476,000","12,447,669,270","1,683,806,730",0,"1,683,806,730"
"846","2010","통계청","2,364,630,000","4,321,215,720","1,956,585,720","411,346,673,000","391,319,264,620","20,027,408,380",0,"20,027,408,380"
"847","2010","통일부","564,600,000","513,526,960","-51,073,040","513,192,245,000","158,818,239,380","354,374,005,620","942,975,000","353,431,030,620"
"848","2010","특임장관실",0,0,0,"6,343,433,000","5,568,415,850","775,017,150","67,848,360","707,168,790"
"849","2010","특허청","349,798,000,000","369,523,746,420","19,725,746,420","349,822,920,000","335,374,871,180","14,448,048,820","1,623,000,000","12,825,048,820"
"850","2010","해양경찰청","1,950,000,000","4,038,476,790","2,088,476,790","977,905,020,580","917,910,847,980","59,994,172,600","45,197,961,640","14,796,210,960"
"851","2010","행정안전부","22,482,055,000","37,649,764,960","15,167,709,960","31,807,043,667,550","31,650,139,662,260","156,904,005,290","83,528,900,470","73,375,104,820"
"852","2010","행정중심복합도시건설청","695,103,057,000","759,143,566,440","64,040,509,440","1,422,509,777,410","1,057,809,139,450","364,700,637,960","173,669,860,370","191,030,777,590"
"853","2010","헌법재판소",0,"66,218,910","66,218,910","27,765,687,000","27,016,296,590","749,390,410","35,628,850","713,761,560"
"854","2010","환경부","3,965,057,381,000","3,964,092,402,170","-964,978,830","7,515,368,131,020","7,254,119,793,190","261,248,337,830","250,074,434,200","11,173,903,630"
"855","2009","감사원","274,308,000","368,593,250","94,285,250","89,204,927,240","82,126,598,460","7,078,328,780","88,626,000","6,989,702,780"
"856","2009","경찰청","1,100,532,894,000","879,439,455,090","-221,093,438,910","7,387,832,364,190","7,001,141,277,500","386,691,086,690","49,782,718,490","336,908,368,200"
"857","2009","공정거래위원회","191,065,503,000","112,122,185,330","-78,943,317,670","75,874,596,000","73,394,313,290","2,480,282,710",0,"2,480,282,710"
"858","2009","관세청","17,936,000,000","33,370,775,660","15,434,775,660","404,888,047,770","389,434,532,200","15,453,515,570","403,000,000","15,050,515,570"
"859","2009","교육과학기술부","361,385,008,000","377,177,617,720","15,792,609,720","40,149,556,764,960","39,961,255,451,090","188,301,313,870","69,915,973,025","118,385,340,845"
"860","2009","국가보훈처","1,021,074,000","8,990,292,650","7,969,218,650","3,231,686,023,230","3,218,707,947,940","12,978,075,290","2,405,161,590","10,572,913,700"
"861","2009","국가인권위원회","20,000,000","73,705,600","53,705,600","23,653,710,000","21,008,394,980","2,645,315,020","412,341,000","2,232,974,020"
"862","2009","국가정보원","895,590,000","8,077,935,620","7,182,345,620","487,233,885,250","441,905,555,570","45,328,329,680","22,620,239,840","22,708,089,840"
"863","2009","국무총리실","122,100,000","667,386,570","545,286,570","404,074,743,000","399,601,523,100","4,473,219,900","1,051,727,000","3,421,492,900"
"864","2009","국민권익위원회",0,"49,785,180","49,785,180","58,614,084,000","54,494,381,560","4,119,702,440","93,900,000","4,025,802,440"
"865","2009","국방부","489,793,220,000","1,006,505,372,890","516,712,152,890","21,650,304,400,600","20,637,386,778,740","1,012,917,621,860","788,100,467,130","224,817,154,730"
"866","2009","국세청","789,921,151,000","917,233,916,780","127,312,765,780","1,369,424,323,400","1,300,764,587,020","68,659,736,380","10,707,994,210","57,951,742,170"
"867","2009","국토해양부","17,816,727,335,000","18,161,633,460,740","344,906,125,740","42,956,368,685,630","42,343,739,062,950","612,629,622,680","373,818,955,770","238,810,666,910"
"868","2009","국회","710,000,000","1,082,134,670","372,134,670","454,853,849,660","400,827,138,980","54,026,710,680","31,976,223,780","22,050,486,900"
"869","2009","금융위원회","13,312,664,000","8,832,911,000","-4,479,753,000","2,886,807,021,000","2,883,771,742,560","3,035,278,440","59,900,000","2,975,378,440"
"870","2009","기상청","987,885,000","2,065,800,060","1,077,915,060","233,067,860,480","225,524,836,890","7,543,023,590","2,938,067,170","4,604,956,420"
"871","2009","기획재정부","206,663,123,291,000","208,519,710,821,990","1,856,587,530,990","13,146,440,969,560","11,950,429,210,990","1,196,011,758,570","3,149,736,960","1,192,862,021,610"
"872","2009","노동부","20,173,000,000","23,469,347,520","3,296,347,520","1,408,891,005,750","1,278,881,254,850","130,009,750,900","41,267,645,810","88,742,105,090"
"873","2009","농림수산식품부","9,546,518,375,000","10,076,324,363,590","529,805,988,590","16,450,429,653,089","15,191,841,404,510","1,258,588,248,579","369,925,352,445","888,662,896,134"
"874","2009","농촌진흥청","5,601,229,000","18,970,313,420","13,369,084,420","651,925,118,480","617,316,780,900","34,608,337,580","25,733,403,770","8,874,933,810"
"875","2009","대법원","553,781,413,000","483,483,157,300","-70,298,255,700","1,339,036,490,300","1,239,792,467,480","99,244,022,820","29,974,430,380","69,269,592,440"
"876","2009","대통령실","73,067,000","160,784,100","87,717,100","149,864,022,000","138,109,572,080","11,754,449,920","202,346,400","11,552,103,520"
"877","2009","문화재청","20,621,123,000","22,022,796,070","1,401,673,070","503,991,031,930","491,179,880,780","12,811,151,150","3,298,623,010","9,512,528,140"
"878","2009","문화체육관광부","89,556,192,000","123,745,622,590","34,189,430,590","1,828,454,171,380","1,693,306,165,750","135,148,005,630","42,058,224,050","93,089,781,580"
"879","2009","민주평화통일자문회의",0,"10,455,450","10,455,450","16,767,673,000","15,992,979,550","774,693,450",0,"774,693,450"
"880","2009","방송통신위원회","384,507,000,000","357,779,156,850","-26,727,843,150","323,119,720,120","309,994,023,390","13,125,696,730","561,595,300","12,564,101,430"
"881","2009","방위사업청","105,983,000,000","275,332,746,840","169,349,746,840","9,014,611,958,060","8,809,855,046,590","204,756,911,470","166,484,120,160","38,272,791,310"
"882","2009","법무부","1,743,738,543,000","1,657,372,907,840","-86,365,635,160","2,284,887,342,190","2,217,982,913,080","66,904,429,110","28,390,495,290","38,513,933,820"
"883","2009","법제처",0,"10,393,350","10,393,350","21,332,586,000","20,438,965,300","893,620,700",0,"893,620,700"
"884","2009","병무청","191,838,000","450,320,960","258,482,960","216,002,929,000","206,606,579,730","9,396,349,270","146,372,000","9,249,977,270"
"885","2009","보건복지가족부","427,494,662,000","609,293,946,100","181,799,284,100","20,271,311,404,330","19,624,471,047,620","646,840,356,710","265,633,218,870","381,207,137,840"
"886","2009","산림청","943,069,288,000","912,255,549,510","-30,813,738,490","2,318,322,280,690","2,283,638,624,650","34,683,656,040","16,217,493,500","18,466,162,540"
"887","2009","소방방재청","8,762,000,000","13,265,868,490","4,503,868,490","857,709,782,200","845,614,395,230","12,095,386,970","9,022,962,040","3,072,424,930"
"888","2009","식품의약품안전청","16,834,900,000","10,494,078,100","-6,340,821,900","214,086,118,140","200,795,784,780","13,290,333,360","7,017,595,040","6,272,738,320"
"889","2009","여성부","803,000,000","790,327,040","-12,672,960","86,682,977,000","85,264,138,130","1,418,838,870","29,331,000","1,389,507,870"
"890","2009","외교통상부","101,352,000,000","134,017,808,750","32,665,808,750","1,430,959,480,750","1,425,633,169,490","5,326,311,260","679,602,540","4,646,708,720"
"891","2009","조달청","294,737,225,000","374,476,388,930","79,739,163,930","303,216,431,400","293,255,784,420","9,960,646,980","1,274,323,260","8,686,323,720"
